CC_time,CV_time,CC_Q,CV_Q,voltage_slope,voltage_entropy,voltage_kurtosis,voltage_skewness,current_slope,current_entropy,IR,QC,TA,TM,TX,CT,capacity
18.61264333333311,8.958995000000144,0.1529448489305954,0.0631010009,4.265813648294206e-06,1.9303987209810334,-0.09514188822646386,-1.0677598280222709,-0.00023526924361727512,1.6873537310686322,0.0157979,1.0596254,35.47894881988372,32.19979154956176,38.63312830429931,10.042366666666688,1.0611302
18.6951433333333,8.686688333333343,0.15110350594174737,0.06420357060000001,3.880784313725046e-06,1.933673864565765,-0.06508664723677393,-1.0786746964138028,-0.00023479540701128727,1.6908284851996802,0.015752004,1.0606843,35.46469193163496,32.181175,38.604427,10.042588333333454,1.061978
18.770616666666562,8.433654999999998,0.14622448230974142,0.0632993875,-8.237976346911848e-06,1.9341032773990712,-0.06814690830361148,-1.0779736602741221,-0.0004827430892366486,1.6919950940899515,0.015714951,1.0615507,35.461040692720864,32.189358,38.57974324433334,10.042336666666719,1.0625266
18.775165000000072,8.60645666666678,0.15411480509258263,0.0601068629,-2.8083881578947655e-05,1.9366070096081047,-0.056663998561841566,-1.0792067513835872,-0.0005851658851674619,1.6859294179572928,0.015697546,1.0622387,35.4644860811613,32.183651,38.509513726410574,10.041338333333261,1.0629901
18.711535,8.519890000000064,0.15339224405675345,0.06437159669999999,-2.510137976346961e-05,1.9449339692106842,-0.10643014449076649,-1.0625256438367938,-0.0006139949169752698,1.6946425797701785,0.015674211,1.0625968,35.41654613102224,32.119164,38.52257116410369,10.040923333333437,1.0633529
18.85744333333326,8.52188166666674,0.153660063570954,0.0633287907,-6.195163398692813e-06,1.9383867611423795,-0.11130037422690142,-1.062743057766098,-0.0004080683541295289,1.6987915563495617,0.015671602,1.0629855,35.38718272096133,32.09367461040003,38.43672088677399,10.040805000000061,1.0637853
18.86245166666655,8.422896666666688,0.1542638652734672,0.0485648702,-3.5321944809461546e-06,1.9453275696357968,-0.0987569792836398,-1.0638376496174646,-0.00036813811969896065,1.696719446708776,0.015654365,1.0634685,35.390976230529596,32.087136440361675,38.4900851449959,10.041000000000107,1.0639347
18.86536333333327,8.419416666666802,0.1526039560461506,0.0538484861,-1.9632853403141433e-05,1.9438688493498064,-0.12274905661573499,-1.0583013427259231,-0.00044511987743931517,1.6982473877012167,0.015642472,1.0637017,35.38674626655074,32.07805810758369,38.46201626776893,10.041416666666676,1.0642015
18.868123333333156,8.4079816666667,0.15453409629942227,0.052762077000000004,4.0550458715612875e-07,1.9450419364356542,-0.07450603561766123,-1.070639739829513,-0.00034958361730013065,1.6983423551252963,0.015628023,1.0639293,35.39029870842249,32.11913073916327,38.329975,10.040550000000076,1.0642061
18.86964000000007,8.016946666666872,0.156738889884088,0.0654683776,-1.3435620915033029e-05,1.9483360007369948,-0.10578540132374803,-1.0608522068238668,-0.0003310966785502071,1.701779782272092,0.015628567,1.064117,35.433744119549694,32.303005,38.508671945619696,10.042500000000048,1.064286
18.939720000000186,8.325616666666367,0.1600550375378329,0.0623592452,-1.9072164276401797e-05,1.9493588307853416,-0.11178310285487791,-1.0585965603649268,-0.0004433562640749096,1.7047873549514216,0.015611956,1.0640846,35.40362808362145,32.191444,38.355785,10.042621666666431,1.0645087
18.93588000000018,8.18770666666678,0.1554878985311056,0.0506778058,1.1554533508535915e-06,1.9481619980597582,-0.07021123868191115,-1.0702040281706329,-0.0004461409449289222,1.6968948040574865,0.015625468,1.0643276,35.44510420017203,32.1683099081074,38.48304254613526,10.041753333333569,1.0643713
18.93719833333356,8.35637999999987,0.1573144407856653,0.059181878699999996,-1.8608595800524706e-05,1.9489009711741472,-0.08744971934283718,-1.0641130998439483,-0.0004352245526127433,1.702737549136911,0.015654044,1.0643713,35.381758541813,32.10429,38.471332339559694,10.042046666666769,1.0645527
18.938463333333495,8.274456666666566,0.1597737517299906,0.0496519677,2.1727450980395436e-06,1.9498682129279483,-0.09883443844806239,-1.0617400510962758,-0.00019880851455733928,1.6963150348745255,0.015644083,1.0644106,35.37662602697695,32.05759499677371,38.409477,10.041608333333473,1.064658
18.93682166666646,8.104593333333224,0.16106194045900185,0.0592014894,-1.5096249999999764e-05,1.951061331245729,-0.0846979714123215,-1.0658065384934023,-0.0004109514952153106,1.7000040827983318,0.015625359,1.064396,35.45213199939359,31.926973,38.55021986153693,10.042498333333546,1.0646185
18.937416666666586,8.105805000000206,0.15759854448224062,0.0570822346,-3.131836195508595e-06,1.9498702774932808,-0.064627442538844,-1.0731090416219804,-0.0003618625495376479,1.7004301329799247,0.015615309,1.0644943,35.48018371750819,32.213909,38.539135,10.041963333333358,1.0646714
18.9405700000003,8.240801666666812,0.16150189435476317,0.062361765,9.417539267012592e-07,1.953029033302557,-0.1000516963906013,-1.0640298864883233,-0.00020544170038076697,1.6999902967433012,0.015611284,1.0645328,35.485270743541705,32.223026061676904,38.561413,10.04216166666641,1.0648559
18.941623333333702,8.30492833333313,0.1607604812815417,0.05712562729999999,-1.7236107470510995e-05,1.9485435232314128,-0.1018664157357283,-1.0623248090738753,-0.00044468289646133595,1.6985589747563714,0.015601254,1.0646472,35.49445040871143,32.18858,38.549397,10.04375,1.0649663
18.94243666666686,8.192448333333111,0.1588515674988042,0.05812073,-1.8022477064220533e-05,1.9448699104879457,-0.08034315447033347,-1.0722788850975313,-0.00044733723340879307,1.6912202388760365,0.015604689,1.064779,35.47607799188251,32.178922886822996,38.571773727147615,10.04388333333336,1.0650194
18.942558333332997,8.106675000000298,0.16158527001528064,0.0528261442,-2.0580209698558996e-05,1.950632893532254,-0.10637694023172983,-1.0609567495046925,-0.0005492950375312754,1.7043890876196048,0.015609842,1.064906,35.457559831735225,32.082451,38.573353,10.04407666666666,1.0652157
18.942841666666695,8.317838333333203,0.15966083779940202,0.05709645679999999,-8.712664041995015e-06,1.9433242450476522,-0.07605123371201339,-1.0732578794213672,-0.0003971276425674057,1.6945040742078732,0.015610827,1.06489,35.4597222242542,32.105427,38.61861627563065,10.044123333333118,1.065119
18.859131666666748,8.275116666666875,0.157034125307655,0.060244111499999996,-2.0938624338624045e-05,1.9398685805722136,-0.0012730338763722315,-1.0967589080945552,-0.0006167896705146717,1.6994417900727998,0.015606191,1.0650245,35.44251505381425,32.14805881104651,38.559665427480915,10.043228333333294,1.0651004
18.940466666666907,8.10461499999995,0.16057358614521722,0.0528284528,-9.922002635046484e-06,1.9400140712857756,-0.014105646230546665,-1.0932304853190447,-0.0005079752066115736,1.6970581976361956,0.015606062,1.0633582,35.53527644600236,32.26189101672284,38.76585,10.044284999999702,1.0650233
18.939145000000035,8.250411666666817,0.1609142336375768,0.05282308859999999,-1.5799603174604088e-06,1.9436831556957122,-0.02947720670545584,-1.0873025545599393,-0.0003334075697450693,1.7009232321311392,0.01561684,1.0648943,35.576217897121644,32.281853,38.64690782397827,10.043174999999852,1.0649706
18.936111666666694,8.187631666666615,0.1609713470779,0.05811748679999999,1.1950529100529546e-05,1.9428146469531375,-0.021876037809577475,-1.0887802365769144,-0.00015639753487253286,1.693392236478136,0.015616384,1.064831,35.522157332413435,32.23506534579669,38.616119,10.042643333333157,1.0650537
18.938626666666824,8.188061666666666,0.1618600001771331,0.0411853151,-1.552809210526292e-05,1.946313248334841,-0.026929990334745302,-1.0878867699364556,-0.0005536421650717683,1.7039621811444454,0.015635639,1.0648818,35.427515364775076,32.09995887765711,38.505039,10.042641666666896,1.0649934
18.938886666666562,8.365660000000208,0.1606686237777178,0.0602581787,2.1554966887415026e-06,1.9417830357358987,0.0063347410148315575,-1.0960826002115232,-0.00034641630343166884,1.6933965595622735,0.015635135,1.0648484,35.35936612064928,32.122665,38.468268352389316,10.043395000000116,1.0649289
18.939854999999806,8.183719999999933,0.158044412052837,0.061299792700000015,-1.56481505944514e-05,1.9477709248565072,-0.07541459229611736,-1.0721263242162684,-0.00034426417677434716,1.6878548149427257,0.015629729,1.0649229,35.378715068767356,32.108685,38.54277,10.041459999999885,1.0650964
19.009216666666422,8.219796666666419,0.15914034957535397,0.0549925094,-3.911609498682637e-07,1.937126813398819,-0.0282652497889595,-1.0895653720159855,-0.00019744192252338843,1.6941084280779573,0.015621031,1.0648201,35.45758397359981,32.052917,38.668785,10.04240666666689,1.0651294
19.00603166666648,8.020970000000187,0.1618148166568226,0.04861298709999999,-7.377770448549283e-06,1.9465476824972812,-0.06240974364751217,-1.0765140927439933,-0.00037425940873111075,1.6975408098739675,0.015616418,1.0650015,35.46820868941358,32.181152,38.55935238245845,10.042371666666684,1.065145
19.011753333333278,8.296736666666401,0.1599980555629818,0.06346367650000001,-1.4788173455978657e-05,1.9452023299405048,-0.06203411148733817,-1.0772090905575238,-0.00043753042049934237,1.6967290170126819,0.015610562,1.0649025,35.533526443595484,32.185243052983964,38.67582624720648,10.041849999999977,1.0654312
19.01207999999994,8.306881666666595,0.1619460233547451,0.06240797609999999,-1.681173402868301e-05,1.9452659979948659,-0.12360717711884028,-1.0604770674159942,-0.00039528031290743013,1.7020891164586431,0.015600159,1.0650969,35.55011501073804,32.2126508337098,38.747623,10.041704999999881,1.0654136
19.009818333333534,8.219319999999907,0.1618591526774589,0.0676943794,1.162892670156976e-06,1.9449656872218277,-0.08642173603688308,-1.0725500402340935,-0.0003358377082341728,1.6958103426910869,0.015601145,1.0651809,35.56261679900609,32.309948,38.7013433869612,10.041531666666561,1.0653347
19.011098333333212,8.10020333333329,0.16072901824783367,0.0602899328,-1.8846850393700816e-05,1.948204351362706,-0.11061784423712817,-1.0621233486813837,-0.0004445769804342658,1.699767195126982,0.01560023,1.0652099,35.56484873140324,32.301769,38.672626,10.041518333333078,1.0654174
19.009059999999593,8.268176666667081,0.1617458030184892,0.0676691692,-3.825391644908791e-06,1.9496452382172467,-0.12319189157925114,-1.058682142115683,-0.00025015331711369574,1.7000939039961696,0.015600013,1.0652267,35.56228654541364,32.251926,38.787449,10.040933333333426,1.0653454
19.010211666666628,8.301361666666828,0.1595419324379487,0.0645289946,-7.020534550196065e-06,1.9502941607012927,-0.12215279287301017,-1.0587093901891538,-0.0003019271601280078,1.7091239817197728,0.015602834,1.0652864,35.547132906456795,32.207592,38.703563917326456,10.041704999999881,1.0654705
19.01330166666691,8.183461666666457,0.154699838942986,0.06878691080000002,-1.59967889908257e-05,1.9475413187889692,-0.11090982734761834,-1.0642653053244169,-0.0004392855951388067,1.6963989136184352,0.015613116,1.0652355,35.56070366976667,32.22282965317862,38.776178229182044,10.041580000000248,1.0653867
19.010121666666723,8.290865000000245,0.1579642995956699,0.0581383123,-7.723132372214217e-06,1.9436035994585366,-0.08207632817151467,-1.0730628383034106,-0.00048225263314666803,1.7004545002828768,0.015615246,1.0652722,35.5037935954934,32.187641,38.714320542788116,10.043119999999666,1.0653226
19.009278333333594,8.323108333333224,0.15783919548462,0.05813800790000001,-2.2756274509804604e-05,1.9466144271666106,-0.14487073332765377,-1.0523001231998115,-0.0004628045989304829,1.7081662538523814,0.015619978,1.0652004,35.451844136215854,32.108574,38.68040398952347,10.042568333333474,1.0653566
19.007809999999882,8.26261333333338,0.15714699719608938,0.06236012989999999,-2.9713140604467676e-05,1.9472797073858041,-0.12502959340163722,-1.0597710979605501,-0.0005832303368773174,1.695250380705488,0.01563737,1.0651689,35.417586649579384,32.069866,38.64508092101371,10.042363333333439,1.0654352
19.009580000000035,8.267148333333413,0.16017181770861458,0.0623776048,4.673293963254679e-06,1.942869059066277,-0.0732467849496774,-1.0783396190511239,-0.000224724451204962,1.697972919758036,0.015630286,1.065251,35.451528040386805,32.187733,38.76009,10.041876666666456,1.0653696
19.011473333333562,8.28745500000029,0.1610177815915658,0.06345677059999999,-2.279173228346439e-05,1.9462450441239483,-0.11053318562288394,-1.0644950711711,-0.0005352499940348346,1.6993039107242651,0.015642185,1.0652992,35.4771009955414,32.09722769005139,38.73863538790666,10.042183333333135,1.0653808
19.011065000000237,8.018251666666767,0.1572648977019445,0.05814386589999998,-2.2188567674111693e-06,1.9433952787142221,-0.0988044545742155,-1.068632566412855,-0.00019549925337474715,1.7043021053091414,0.015641356,1.0652577,35.47150802258993,32.098167,38.827415,10.042178333333384,1.0652796
19.01205999999996,8.249216666666328,0.16203324590871548,0.0655931952,8.008563899864866e-07,1.9433758665587044,-0.07487688189390962,-1.0746085855212886,-0.0003025211582225429,1.6887502988913456,0.015640941,1.0652066,35.50377869704778,32.15702451757664,38.767222436798846,10.043135000000378,1.0652081
19.00669666666654,7.9316833333330585,0.15765321510301117,0.0602558387,-2.9734519104078165e-06,1.942028672308043,-0.08338505194340229,-1.0732352545338568,-0.00030593424362198934,1.6996512114371485,0.015645832,1.0650892,35.49707587045486,32.16506281834215,38.806355,10.04374833333374,1.0652072
19.00872666666643,8.2510666666664,0.15746944794422998,0.0592112638,-1.6466271409749165e-05,1.943830930727201,-0.06622937369596915,-1.077641164926996,-0.0005461587435621024,1.7062733312440082,0.015637813,1.0650672,35.50938420257458,32.192085,38.75574068081236,10.04224499999982,1.0653449
19.00915000000047,8.019096666666638,0.160330604805376,0.06022949130000001,2.3986842105261948e-06,1.9455197797723212,-0.08744306349455888,-1.0718433492868584,-0.0002327444437799028,1.7005713345095668,0.015627142,1.0651627,35.547842895627255,32.202137,38.864955359488576,10.04203166666654,1.0651942
19.011121666666682,8.017025000000043,0.1615195499003912,0.0655755148,-5.533774834437694e-06,1.94387976209748,-0.04385794115576935,-1.0840408947447477,-0.00048758078868151614,1.7056933585762697,0.015613381,1.0650713,35.58213032047902,32.29394559560624,38.86168198633221,10.042263333333056,1.0650712
19.010510000000068,7.850523333332969,0.15885436129677596,0.06237612029999999,-9.047368421052184e-06,1.950248763437381,-0.10394738278530502,-1.0627236992233873,-0.0004119964354066971,1.7084003882316139,0.01561856,1.0650482,35.624816494014105,32.348698,38.87858542854863,10.041578333333018,1.0652844
19.01415833333352,8.173676666666868,0.16135522065386942,0.0592090973,3.3453350854134013e-06,1.947650984354793,-0.07659939972622176,-1.072102261234269,-0.00037048042049934494,1.6942324505400292,0.015611371,1.065052,35.67989039112177,32.345450002642224,38.96599523586298,10.041519999999824,1.0651304
19.015923333333436,8.061673333333356,0.16064856755709042,0.0507369784,-2.1217786561265207e-05,1.95199524961462,-0.10736080858338415,-1.0613234079910416,-0.0005521784584980246,1.6964263611140855,0.015608577,1.0650947,35.7176348647775,32.32612365071515,39.066547,10.042391666666663,1.0640403
19.015896666666475,8.017625000000407,0.15981820947776548,0.0539397132,-7.1663143989425506e-06,1.9489294291471322,-0.08106799457083458,-1.0725929835238905,-0.00044175954125135164,1.6976695202047665,0.015591009,1.0650488,35.74861184478051,32.41435333864767,38.973331,10.041805000000265,1.0652058
